,Date,Site ID,County,value
126,2020-01-04,Beaumont Downtown,Jefferson,1.9685266707771518
127,2020-01-04,Calaveras Lake,Bexar,11.001623275756792
128,2020-01-04,Channelview,Harris,13.6177721708412
129,2020-01-04,Clinton,Harris,4.508490887834466
130,2020-01-04,Conroe Relocated,Montgomery,-6.483698092199909
131,2020-01-04,Dallas LBJ Freeway,Dallas,8.25351239191368
132,2020-01-04,Dallas North #2,Dallas,6.577819664489313
133,2020-01-04,Dallas Redbird Airport Executive,Dallas,9.683479741440362
134,2020-01-04,Denton Airport South,Denton,3.2795982974687536
135,2020-01-04,El Paso Chamizal,El Paso,6.729459609673732
136,2020-01-04,El Paso UTEP,El Paso,-0.9312533559012692
137,2020-01-04,Fort Worth Northwest,Tarrant,11.449274276718882
138,2020-01-04,Galveston 99th Street,Galveston,-2.520744008673722
139,2020-01-04,Grapevine Fairway,Tarrant,9.405799926726182
140,2020-01-04,Greenville,Hunt,8.896476521697704
141,2020-01-04,Hamshire,Jefferson,-0.4133414839804619
142,2020-01-04,Houston Aldine,Harris,12.38851216136922
143,2020-01-04,Houston Bayland Park,Harris,1.0619222034569873
144,2020-01-04,Houston Deer Park #2,Harris,-5.917485014907946
145,2020-01-04,Houston East,Harris,0.7209924921141422
146,2020-01-04,Houston Southwest Freeway,Harris,5.340724554176457
147,2020-01-04,Italy,Ellis,-6.501166727728181
148,2020-01-04,Karnack,Harrison,-1.9926255677976412
149,2020-01-04,Kaufman,Kaufman,2.549768543489215
150,2020-01-04,Lake Jackson,Brazoria,-4.1394496167709445
151,2020-01-04,Lang,Harris,6.9497044134073285
152,2020-01-04,Longview,Gregg,-3.1256654269689266
153,2020-01-04,Lynchburg Ferry,Harris,1.6917996818844294
154,2020-01-04,Manvel Croix Park,Brazoria,3.311685055714916
155,2020-01-04,Midlothian OFW,Ellis,2.869789316766319
156,2020-01-04,Nederland High School,Jefferson,6.706152605539623
157,2020-01-04,Northwest Harris County,Harris,-1.7714152236787513
158,2020-01-04,Park Place,Harris,-0.9514364111316631
159,2020-01-04,San Antonio Interstate 35,Bexar,6.315373302713244
160,2020-01-04,San Antonio Northwest,Bexar,6.23922178377075
161,2020-01-04,Seabrook Friendship Park,Harris,4.3698004575145895
162,2020-01-04,Tyler Airport Relocated,Smith,-0.06135689533460553
163,2020-01-04,West Orange,Orange,0.1092017044727065
164,2020-01-05,Ascarate Park SE,El Paso,4.098073398028774
165,2020-01-05,Austin North Interstate 35,Travis,0.8380247168086186
166,2020-01-05,Austin Northwest,Travis,-14.259922775945919
167,2020-01-05,Beaumont Downtown,Jefferson,-1.2696431922365452
168,2020-01-05,Calaveras Lake,Bexar,11.629141083975973
169,2020-01-05,Channelview,Harris,2.7789009379644867
170,2020-01-05,Clinton,Harris,-10.547837879288831
171,2020-01-05,Conroe Relocated,Montgomery,-6.640432338775248
172,2020-01-05,Dallas LBJ Freeway,Dallas,1.6530521179410762
173,2020-01-05,Dallas North #2,Dallas,-9.61722691085316
174,2020-01-05,Dallas Redbird Airport Executive,Dallas,-11.895498589817418
175,2020-01-05,Denton Airport South,Denton,-8.114296027384482
176,2020-01-05,El Paso Chamizal,El Paso,14.207790484278583
177,2020-01-05,El Paso UTEP,El Paso,6.126500068756268
178,2020-01-05,Fort Worth Northwest,Tarrant,-3.6936627095824797
179,2020-01-05,Galveston 99th Street,Galveston,-12.432601542920295
180,2020-01-05,Grapevine Fairway,Tarrant,-6.090895963684778
181,2020-01-05,Greenville,Hunt,0.3194025490949599
182,2020-01-05,Hamshire,Jefferson,-6.789240886860686
183,2020-01-05,Houston Aldine,Harris,-2.379991948219825
184,2020-01-05,Houston Bayland Park,Harris,-12.156631221200545
185,2020-01-05,Houston Deer Park #2,Harris,-12.785726110798356
186,2020-01-05,Houston East,Harris,-13.252169151721477
187,2020-01-05,Houston Southwest Freeway,Harris,-14.23816981416449
188,2020-01-05,Italy,Ellis,2.82935382021702
189,2020-01-05,Karnack,Harrison,2.2294730623393475
190,2020-01-05,Kaufman,Kaufman,-7.222538305825857
191,2020-01-05,Lake Jackson,Brazoria,-9.318649994664188
192,2020-01-05,Lang,Harris,-5.125309285222819
193,2020-01-05,Longview,Gregg,-6.637648988612757
194,2020-01-05,Lynchburg Ferry,Harris,3.475920229829633
195,2020-01-05,Manvel Croix Park,Brazoria,-5.0032227068421715
196,2020-01-05,Midlothian OFW,Ellis,1.226326303067692
197,2020-01-05,Nederland High School,Jefferson,-0.6207515040494176
198,2020-01-05,Northwest Harris County,Harris,-6.743272757925325
199,2020-01-05,Park Place,Harris,-16.775239150857686
200,2020-01-05,San Antonio Interstate 35,Bexar,-1.0592568342730608
201,2020-01-05,San Antonio Northwest,Bexar,0.3999779481543122
