,Date,Site ID,County,value
175,2020-01-06,Amarillo A&M,Potter,-1.2035857774322558
176,2020-01-06,Ascarate Park SE,El Paso,-6.326679594134532
177,2020-01-06,Austin Webberville Rd,Travis,-4.091759650052967
178,2020-01-06,Brownsville,Cameron,-0.40810288385640625
179,2020-01-06,Calaveras Lake,Bexar,-1.9873551433158436
180,2020-01-06,Clinton,Harris,-3.2841379497329592
181,2020-01-06,Conroe Relocated,Montgomery,-3.547809324739039
182,2020-01-06,Corsicana Airport,Navarro,6.071285532888327
183,2020-01-06,Dallas Hinton,Dallas,-1.5756047653301657
184,2020-01-06,Denton Airport South,Denton,-3.061780376544289
185,2020-01-06,Dona Park,Nueces,-3.4887078732124515
186,2020-01-06,Eagle Pass,Maverick,-4.833785908491119
187,2020-01-06,El Paso Chamizal,El Paso,1.1675686010756898
188,2020-01-06,El Paso UTEP,El Paso,-0.8870511948696356
189,2020-01-06,Galveston 99th Street,Galveston,-1.6840064555427494
190,2020-01-06,Hamshire,Jefferson,-4.433864865382128
191,2020-01-06,Haws Athletic Center,Tarrant,-2.4757265619089255
192,2020-01-06,Houston Aldine,Harris,-3.349861519255242
193,2020-01-06,Houston Deer Park #2,Harris,-4.562007464398144
194,2020-01-06,Houston East,Harris,-2.310150972367424
195,2020-01-06,Isla Blanca Park,Cameron,-2.3672497574221616
196,2020-01-06,Karnack,Harrison,-0.8844941261798906
197,2020-01-06,Kaufman,Kaufman,5.168804769947007
198,2020-01-06,Midlothian OFW,Ellis,1.0427581916259427
199,2020-01-06,Mission,Hidalgo,-3.4997710267568527
200,2020-01-06,National Seashore,Kleberg,-4.0007359002006595
201,2020-01-06,Odessa Gonzales,Ector,-1.4792493178406652
202,2020-01-06,Old Hwy 90,Bexar,0.6201289407762918
203,2020-01-06,Palo Alto,Bexar,0.5146571723453892
204,2020-01-06,Port Arthur Memorial School,Jefferson,-4.114157128857663
205,2020-01-06,San Antonio Northwest,Bexar,-0.7877035208666578
206,2020-01-06,Seabrook Friendship Park,Harris,-2.706311838273966
207,2020-01-06,Socorro Hueco,El Paso,-1.9500200320498466
208,2020-01-06,Waco Mazanec,McLennan,-1.6325812355208962
209,2020-01-06,World Trade Bridge,Webb,0.12494012530118148
210,2020-01-07,Amarillo A&M,Potter,-0.6749501609939008
211,2020-01-07,Ascarate Park SE,El Paso,-5.342210709594411
212,2020-01-07,Austin Webberville Rd,Travis,-3.38960987836347
213,2020-01-07,Brownsville,Cameron,-0.4409249421633952
214,2020-01-07,Calaveras Lake,Bexar,-4.749349663863789
215,2020-01-07,Clinton,Harris,-1.2403260775868432
216,2020-01-07,Conroe Relocated,Montgomery,0.41447743325182707
217,2020-01-07,Corsicana Airport,Navarro,7.258233478093804
218,2020-01-07,Dallas Hinton,Dallas,-2.6825454045995736
219,2020-01-07,Denton Airport South,Denton,-2.0410321072851945
220,2020-01-07,Dona Park,Nueces,-1.2759444028928177
221,2020-01-07,Eagle Pass,Maverick,-4.604675406208014
