,date,CNTY_NM,xco2
4183,2017-04-25,Nolan,405.5757985288131
4184,2017-04-25,Starr,403.2584201503751
4185,2017-04-25,Uvalde,405.22464409817735
4186,2017-04-25,Webb,403.6926704219418
4187,2017-04-26,Presidio,405.9775390625
4188,2017-04-27,Atascosa,405.8659988004365
4189,2017-04-27,Bexar,406.34236718302196
4190,2017-04-27,Brown,404.93785009431485
4191,2017-04-27,Callahan,404.92915833174214
4192,2017-04-27,Cameron,402.6152624714154
4193,2017-04-27,Hardeman,404.0168346061061
4194,2017-04-27,Haskell,403.86147742245305
4195,2017-04-27,Hemphill,406.5062825439351
4196,2017-04-27,Jim Wells,403.0952674357275
4197,2017-04-27,Karnes,404.73556146025663
4198,2017-04-27,Kenedy,404.6454731272433
4199,2017-04-27,Kleberg,404.67393839327224
4200,2017-04-27,Knox,405.2495440110258
4201,2017-04-27,Live Oak,405.0874460419338
4202,2017-04-27,Llano,407.30986144072153
4203,2017-04-27,Mills,404.95986629846607
4204,2017-04-27,Nueces,402.10807114986153
4205,2017-04-27,San Saba,405.79224757720027
4206,2017-04-27,Shackelford,404.50893116719794
4207,2017-04-27,Throckmorton,404.3623551764098
4208,2017-04-27,Willacy,403.7229317187315
4209,2017-04-27,Wilson,406.92465005204417
4210,2017-04-28,Gonzales,405.8767395019531
4211,2017-04-29,Presidio,405.37428283691406
4212,2017-05-01,Dickens,407.73219299316406
4213,2017-05-01,Gregg,408.0133666992188
4214,2017-05-01,Irion,406.37926228841144
4215,2017-05-01,La Salle,407.2698669433594
4216,2017-05-01,Lampasas,408.46763610839844
4217,2017-05-02,Castro,405.96653044200207
4218,2017-05-02,Crockett,406.4515366226877
4219,2017-05-02,Dallam,403.42078696434885
4220,2017-05-02,Dawson,406.8665132277377
4221,2017-05-02,Deaf Smith,404.50718314297353
4222,2017-05-02,Glasscock,404.4128210985147
4223,2017-05-02,Hartley,404.3773743943069
4224,2017-05-02,Hockley,406.1335764548233
4225,2017-05-02,Lamb,406.1124986372139
4226,2017-05-02,Lynn,406.11195334094464
4227,2017-05-02,Martin,405.8702883370177
4228,2017-05-02,Oldham,403.7179447054355
4229,2017-05-02,Presidio,406.6690063476563
4230,2017-05-02,Reagan,404.8021106804111
4231,2017-05-02,Terry,408.30088740525144
4232,2017-05-02,Val Verde,405.80641583512266
4233,2017-05-04,Anderson,407.8446960449219
4234,2017-05-04,Armstrong,404.21168383870844
4235,2017-05-04,Bexar,408.4684143066406
4236,2017-05-04,Briscoe,403.881580124469
4237,2017-05-04,Carson,404.4865605520141
4238,2017-05-04,Cherokee,405.6318054199219
4239,2017-05-04,Coke,404.36459171092685
4240,2017-05-04,Crosby,404.43951002089307
4241,2017-05-04,Dickens,402.5779614624168
4242,2017-05-04,Dimmit,403.7925720790793
4243,2017-05-04,Edwards,404.87445226333887
4244,2017-05-04,Floyd,404.56742009645006
4245,2017-05-04,Frio,405.5890502929688
4246,2017-05-04,Guadalupe,408.1842041015625
4247,2017-05-04,Harris,408.2480163574219
4248,2017-05-04,Kent,404.34397253417035
4249,2017-05-04,Kimble,403.72497876108224
4250,2017-05-04,La Salle,405.73851521809894
4251,2017-05-04,Leon,406.6932678222656
4252,2017-05-04,Madison,407.2319946289063
4253,2017-05-04,Mitchell,404.4295219500782
4254,2017-05-04,Montgomery,407.9837951660156
4255,2017-05-04,Moore,404.38683551401095
4256,2017-05-04,Nolan,404.5917524743582
4257,2017-05-04,Panola,408.065673828125
4258,2017-05-04,Potter,403.8510830967777
4259,2017-05-04,Real,405.3154901217288
4260,2017-05-04,Rusk,407.79248046875
4261,2017-05-04,Schleicher,404.2522875640382
4262,2017-05-04,Scurry,403.8991863992923
4263,2017-05-04,Sherman,404.29319051327184
4264,2017-05-04,Starr,403.9992919013671
4265,2017-05-04,Sutton,404.1998434235881
4266,2017-05-04,Tom Green,404.1241375260226
4267,2017-05-04,Uvalde,404.52693102797014
4268,2017-05-04,Webb,404.17384519415936
4269,2017-05-04,Zapata,404.30800218549797
4270,2017-05-04,Zavala,403.74908488419413
4271,2017-05-05,Presidio,406.0314331054688
4272,2017-05-06,Anderson,405.4112127960252
4273,2017-05-06,Chambers,406.8182969237106
4274,2017-05-06,Fannin,404.23448131890797
4275,2017-05-06,Galveston,406.19711702068645
4276,2017-05-06,Harris,406.2944125738551
4277,2017-05-06,Henderson,405.55767829350214
4278,2017-05-06,Hopkins,404.5105620106268
4279,2017-05-06,Houston,405.35066377170784
4280,2017-05-06,Hunt,404.59329887342295
4281,2017-05-06,Liberty,405.59946871417736
4282,2017-05-06,Rains,405.1709547638893
4283,2017-05-06,San Jacinto,405.43919364127385
4284,2017-05-06,Trinity,405.447173336065
4285,2017-05-06,Van Zandt,404.90737051303046
4286,2017-05-07,Crockett,405.14659627278644
4287,2017-05-07,Gray,405.9137268066406
4288,2017-05-07,Gregg,406.3111267089844
4289,2017-05-07,Llano,406.0845540364583
4290,2017-05-07,Webb,399.32452392578125
4291,2017-05-08,Harrison,404.55044541272105
4292,2017-05-08,Marion,404.2161538058685
4293,2017-05-08,Morris,404.4760655125345
4294,2017-05-08,Orange,406.8167068504004
4295,2017-05-08,Panola,405.22160986621725
4296,2017-05-08,Presidio,406.48411051432294
4297,2017-05-08,Red River,405.17141334170464
4298,2017-05-08,Rusk,404.08606353019803
4299,2017-05-08,Titus,404.63371988153085
4300,2017-05-09,Brewster,403.33219521926367
4301,2017-05-09,Pecos,403.3997539358054
4302,2017-05-09,Reeves,402.40314758747166
4303,2017-05-09,Ward,401.99196519097313
4304,2017-05-09,Winkler,403.73257178910524
4305,2017-05-11,Andrews,405.77611469740225
4306,2017-05-11,Cochran,400.49656430104125
4307,2017-05-11,Crane,405.94822300287586
4308,2017-05-11,Crockett,406.01539876661263
4309,2017-05-11,Ector,404.338766467062
4310,2017-05-11,Gaines,404.83056842016856
4311,2017-05-11,Pecos,404.9763443997936
4312,2017-05-11,Presidio,405.752197265625
4313,2017-05-11,Terrell,404.9862844047246
4314,2017-05-11,Upton,406.21522505338606
4315,2017-05-11,Val Verde,404.7776347784421
4316,2017-05-11,Yoakum,402.97258589095594
4317,2017-05-13,Austin,405.6322572978388
4318,2017-05-13,Burleson,406.1025517753286
4319,2017-05-13,Colorado,405.0157390822201
4320,2017-05-13,Cooke,402.9438943169745
4321,2017-05-13,Crockett,406.3961791992188
4322,2017-05-13,Denton,403.94154070368546
4323,2017-05-13,Falls,402.8599293121062
4324,2017-05-13,Gregg,407.5745544433594
4325,2017-05-13,Hemphill,406.64491271972656
4326,2017-05-13,Hill,404.33400320154436
4327,2017-05-13,Johnson,404.28234594097984
4328,2017-05-13,Llano,406.6573791503906
4329,2017-05-13,Matagorda,404.82459303018624
4330,2017-05-13,McLennan,404.71844332942726
4331,2017-05-13,Milam,404.8186285170279
4332,2017-05-13,Montague,404.5180120125511
4333,2017-05-13,Tarrant,405.10965877079536
4334,2017-05-13,Waller,407.38970947265625
4335,2017-05-13,Washington,405.6450667763677
4336,2017-05-13,Wharton,404.8871592064302
4337,2017-05-13,Wise,403.7449357463374
4338,2017-05-15,Anderson,404.479298118931
4339,2017-05-15,Brazoria,402.68551917203393
4340,2017-05-15,Collin,403.71243958361447
4341,2017-05-15,Fannin,403.1707558011555
4342,2017-05-15,Freestone,404.20893928967416
4343,2017-05-15,Galveston,402.8999665752053
4344,2017-05-15,Grayson,404.0565122522821
4345,2017-05-15,Harris,404.51906973656816
4346,2017-05-15,Henderson,403.7037683347016
4347,2017-05-15,Houston,404.4566594529897
4348,2017-05-15,Hunt,403.8487440320077
4349,2017-05-15,Kaufman,403.9077959474056
4350,2017-05-15,Leon,404.94917835908467
4351,2017-05-15,Montgomery,404.29929582127704
4352,2017-05-15,Van Zandt,403.7269603703981
4353,2017-05-15,Walker,405.15396219517993
4354,2017-05-16,Culberson,405.58033587292385
4355,2017-05-16,Jeff Davis,405.00008896605607
4356,2017-05-16,Presidio,405.5852243570751
4357,2017-05-17,Presidio,406.6408386230469
4358,2017-05-18,Brewster,405.58296363026403
4359,2017-05-18,Loving,407.7089738014356
4360,2017-05-18,Pecos,407.35841491380586
4361,2017-05-18,Reeves,407.95064730553935
4362,2017-05-18,Ward,408.22158854930325
4363,2017-05-20,Baylor,405.2606146974857
4364,2017-05-20,Burnet,403.5313083762442
4365,2017-05-20,Comanche,401.09296242007986
4366,2017-05-20,Eastland,400.369497516227
4367,2017-05-20,Jeff Davis,406.1995544433594
4368,2017-05-20,Kenedy,404.33077006845883
4369,2017-05-20,Kleberg,403.72320735413166
4370,2017-05-20,Lampasas,399.4099024566822
4371,2017-05-20,Mills,402.08768136761165
4372,2017-05-20,San Patricio,402.2922373787012
4373,2017-05-20,Stephens,402.74974666177656
4374,2017-05-20,Throckmorton,405.0833109771362
4375,2017-05-20,Wilbarger,405.11631263718334
4376,2017-05-20,Young,404.35142277385154
4377,2017-05-22,Calhoun,404.2005136303989
4378,2017-05-22,Clay,398.9357501268387
4379,2017-05-22,Hill,396.9596582464873
4380,2017-05-22,Jackson,401.8004595612486
4381,2017-05-22,Matagorda,403.42297547289894
4382,2017-05-22,McLennan,401.7584201805717
4383,2017-05-22,Milam,399.09753832034767
4384,2017-05-23,El Paso,404.28825883995086
4385,2017-05-23,Presidio,405.97400919596356
4386,2017-05-25,Gregg,407.5799255371094
4387,2017-05-25,Jeff Davis,406.45190165378153
4388,2017-05-25,La Salle,406.93007405598956
4389,2017-05-25,Presidio,404.9440402894661
4390,2017-05-26,Presidio,406.54222615559894
4391,2017-05-27,Bandera,400.6472008768469
4392,2017-05-27,Carson,402.3390847578412
4393,2017-05-27,Concho,401.67313109122915
4394,2017-05-27,Dickens,407.2602455885822
4395,2017-05-27,Donley,404.2446034979511
4396,2017-05-27,Fisher,403.94721012985843
4397,2017-05-27,Frio,402.1775709451035
4398,2017-05-27,Gray,402.64157723868266
4399,2017-05-27,Hall,406.0407903765466
4400,2017-05-27,Hansford,401.5269639369632
4401,2017-05-27,Kent,407.05773852974306
4402,2017-05-27,Kerr,399.9690131670584
4403,2017-05-27,Kimble,401.03614194626647
4404,2017-05-27,La Salle,400.4864422624342
4405,2017-05-27,Medina,402.3977235192433
4406,2017-05-27,Menard,401.2928782483666
4407,2017-05-27,Motley,406.619286737763
4408,2017-05-27,Nolan,403.23103743072363
4409,2017-05-27,Real,399.63668677955866
4410,2017-05-27,Runnels,402.56719119497575
4411,2017-05-27,Stonewall,405.8478767513682
4412,2017-05-27,Uvalde,402.4469531681721
4413,2017-05-27,Webb,400.1440339913917
4414,2017-05-27,Zavala,401.6218226752244
4415,2017-05-31,Bowie,401.936645657235
4416,2017-05-31,Cass,399.5284714619629
4417,2017-05-31,Harrison,401.5292174049786
4418,2017-05-31,Marion,401.1829937721982
4419,2017-05-31,Panola,402.29345969338385
4420,2017-05-31,Shelby,406.6703491844237
4421,2017-06-03,Crockett,402.9939763538379
4422,2017-06-03,Dallam,399.3126723798923
4423,2017-06-03,Dawson,403.9556896932942
4424,2017-06-03,Deaf Smith,408.4878892172129
4425,2017-06-03,Glasscock,404.1009567057093
4426,2017-06-03,Hockley,406.0649621668597
4427,2017-06-03,Lamb,406.41597058596227
4428,2017-06-03,Lynn,405.95325440841003
4429,2017-06-03,Martin,404.69332556572874
4430,2017-06-03,Terry,404.0696658194065
4431,2017-06-03,Val Verde,406.4625420141965
4432,2017-06-05,Armstrong,402.01645436141877
4433,2017-06-05,Briscoe,403.48894552850766
4434,2017-06-05,Carson,401.2017074273899
4435,2017-06-05,Coke,404.0926612694474
4436,2017-06-05,Dickens,402.8233524877578
4437,2017-06-05,Edwards,402.8364142868668
4438,2017-06-05,Fisher,403.28347919664037
4439,2017-06-05,Floyd,403.379337512888
4440,2017-06-05,Frio,403.45140296267346
4441,2017-06-05,Hansford,401.71543444176353
4442,2017-06-05,Hutchinson,401.84707794179315
4443,2017-06-05,Jim Hogg,405.93929099438265
4444,2017-06-05,Kent,404.5631252335046
4445,2017-06-05,Kimble,402.3657223258756
4446,2017-06-05,La Salle,401.44015842213713
4447,2017-06-05,Motley,402.242267584846
4448,2017-06-05,Nolan,401.2172209078689
4449,2017-06-05,Real,403.12133392151924
4450,2017-06-05,Sherman,401.7921358006287
4451,2017-06-05,Starr,404.07077161647493
4452,2017-06-05,Tom Green,403.25263762497343
4453,2017-06-05,Uvalde,405.1524815925707
4454,2017-06-05,Webb,404.94410098869014
4455,2017-06-05,Zapata,405.6165069393981
4456,2017-06-05,Zavala,403.8148930275758
4457,2017-06-07,Anderson,402.2923614164548
4458,2017-06-07,Chambers,403.7601715286395
4459,2017-06-07,Fannin,404.2862345011452
4460,2017-06-07,Galveston,404.7333463353829
4461,2017-06-07,Harris,403.3552242964063
4462,2017-06-07,Henderson,403.34951093730825
4463,2017-06-07,Hopkins,401.1970345995256
4464,2017-06-07,Houston,401.539140335855
4465,2017-06-07,Hunt,403.52145369979553
4466,2017-06-07,Liberty,402.7496481019004
4467,2017-06-07,Rains,402.8149996884167
4468,2017-06-07,San Jacinto,402.9302609800969
4469,2017-06-07,Trinity,402.33995373868805
4470,2017-06-07,Van Zandt,401.35204001083315
4471,2017-06-10,Brewster,404.4832421641331
4472,2017-06-10,Pecos,404.76367898268757
4473,2017-06-10,Potter,404.9535827636719
4474,2017-06-10,Reeves,404.39620864129176
4475,2017-06-10,Ward,404.09294680492684
4476,2017-06-10,Winkler,404.19205014841805
4477,2017-06-12,Crockett,404.62505898155183
4478,2017-06-12,Dawson,402.85978340001765
4479,2017-06-12,Deaf Smith,405.4404496775613
4480,2017-06-12,Glasscock,402.72961043575333
4481,2017-06-12,Gray,405.32720947265625
4482,2017-06-12,Hartley,404.84538146279
4483,2017-06-12,Hockley,405.02979287079404
4484,2017-06-12,Lamb,405.64240304439426
4485,2017-06-12,Llano,407.33030700683594
4486,2017-06-12,Martin,403.2292343524998
4487,2017-06-12,Midland,404.03479231624965
4488,2017-06-12,Oldham,404.7818797468943
4489,2017-06-12,Parmer,405.2910819434776
4490,2017-06-12,Reagan,404.12453485519757
4491,2017-06-12,Terry,402.67470994385314
4492,2017-06-12,Val Verde,405.74420990757534
4493,2017-06-12,Webb,406.3795166015625
4494,2017-06-13,Presidio,405.8154602050781
4495,2017-06-14,Austin,403.06262781086843
4496,2017-06-14,Burleson,403.22952146086385
4497,2017-06-14,Colorado,401.8626379841619
4498,2017-06-14,Cooke,403.63732841797173
4499,2017-06-14,Denton,402.52413830450297
4500,2017-06-14,Falls,402.8782714158297
4501,2017-06-14,Hill,403.5274323541671
4502,2017-06-14,Johnson,401.9234285531741
4503,2017-06-14,Matagorda,401.4950955273864
4504,2017-06-14,McLennan,403.1368880532682
4505,2017-06-14,Milam,404.25673709250987
4506,2017-06-14,Montague,402.21306941627216
4507,2017-06-14,Tarrant,401.9126548276593
4508,2017-06-14,Washington,402.16691316648695
4509,2017-06-14,Wharton,402.308278820123
4510,2017-06-14,Wise,402.24848158561207
4511,2017-06-16,Anderson,400.4209622507915
4512,2017-06-16,Chambers,402.28073179358773
4513,2017-06-16,Fannin,402.2721271736152
4514,2017-06-16,Galveston,403.6717312751202
4515,2017-06-16,Harris,402.6603262015694
4516,2017-06-16,Henderson,400.7194850904246
4517,2017-06-16,Houston,401.51427562635104
4518,2017-06-16,Hunt,402.7423874819597
4519,2017-06-16,Montgomery,404.0412459289655
4520,2017-06-16,Potter,405.6093444824219
4521,2017-06-16,Rains,402.983687568589
4522,2017-06-16,San Jacinto,402.1098899941605
4523,2017-06-16,Trinity,400.74024291243404
4524,2017-06-16,Van Zandt,401.147554884283
4525,2017-06-17,Culberson,405.66869155913025
4526,2017-06-17,Jeff Davis,406.5663741794341
4527,2017-06-17,Presidio,405.89689001948994
4528,2017-06-19,Brewster,402.7783907494968
4529,2017-06-19,Loving,403.32454702128535
4530,2017-06-19,Pecos,402.4568030296865
4531,2017-06-19,Reeves,401.5806916868314
4532,2017-06-19,Ward,401.5952853597296
4533,2017-06-19,Winkler,402.19476220075165
4534,2017-06-21,Baylor,400.6258067220631
4535,2017-06-21,Bee,401.11584264674894
4536,2017-06-21,Blanco,401.88640692080793
4537,2017-06-21,Burnet,401.5091226434071
4538,2017-06-21,Comal,402.1500749074204
4539,2017-06-21,Comanche,401.6217759878297
4540,2017-06-21,Eastland,400.8013786653341
4541,2017-06-21,Goliad,401.59424558320706
4542,2017-06-21,Guadalupe,402.268483451056
4543,2017-06-21,Hays,402.2429400451909
4544,2017-06-21,Karnes,401.66081013266256
4545,2017-06-21,Kenedy,401.97097728701516
4546,2017-06-21,Kleberg,401.5359796917523
4547,2017-06-21,Lampasas,401.8033484056797
4548,2017-06-21,Mills,401.6130349155879
4549,2017-06-21,Nueces,401.81647189176425
4550,2017-06-21,San Patricio,401.9805561862692
4551,2017-06-21,Stephens,400.4686108181396
4552,2017-06-21,Throckmorton,400.9527098066334
4553,2017-06-21,Wilbarger,401.3635354047957
4554,2017-06-21,Wilson,401.82563872655066
4555,2017-06-21,Young,400.7805771692017
4556,2017-06-22,Potter,400.14337158203125
4557,2017-06-23,Colorado,404.6454935127662
4558,2017-06-23,Falls,400.75758974685766
4559,2017-06-23,Hill,400.630112049692
4560,2017-06-23,Johnson,402.15067321057825
4561,2017-06-23,Matagorda,401.29208109262856
4562,2017-06-23,McLennan,400.44652886758996
4563,2017-06-23,Milam,403.3462560767213
4564,2017-06-23,Montague,400.5399605801209
4565,2017-06-23,Tarrant,401.40678577293505
4566,2017-06-23,Wharton,403.8220217448103
4567,2017-06-23,Wise,401.03434685079264
4568,2017-06-24,El Paso,405.74971459193125
4569,2017-06-26,Culberson,402.20012715325714
4570,2017-06-26,Jeff Davis,403.6632558699091
4571,2017-06-28,Bandera,401.2403602246195
4572,2017-06-28,Carson,401.84123068245066
4573,2017-06-28,Concho,402.87070880987415
4574,2017-06-28,Dickens,403.66085307720243
4575,2017-06-28,Donley,401.9490839117532
4576,2017-06-28,Fisher,402.65141260901714
4577,2017-06-28,Frio,401.9618725344058
4578,2017-06-28,Gray,402.04307242674986
4579,2017-06-28,Hall,402.74791635138996
4580,2017-06-28,Hansford,402.7246714344826
4581,2017-06-28,Hutchinson,402.2431755803937
4582,2017-06-28,Jim Hogg,403.43890260104877
4583,2017-06-28,Kent,403.69485031988006
4584,2017-06-28,Kerr,401.4461301267147
4585,2017-06-28,Kimble,401.27922417515697
4586,2017-06-28,La Salle,402.19156693488566
4587,2017-06-28,Medina,403.66276516579086
4588,2017-06-28,Menard,402.44870919879554
4589,2017-06-28,Motley,403.1212207492183
4590,2017-06-28,Nolan,403.2859477355783
4591,2017-06-28,Potter,403.733642578125
4592,2017-06-28,Real,402.5665354371692
4593,2017-06-28,Runnels,403.8114374767914
4594,2017-06-28,Starr,400.1906325522048
4595,2017-06-28,Stonewall,403.0499048449646
4596,2017-06-28,Uvalde,400.87869274429977
4597,2017-06-28,Webb,403.07828290948504
4598,2017-06-30,Baylor,399.42256444192026
4599,2017-06-30,Bee,400.6308381742036
4600,2017-06-30,Blanco,398.9418037235737
4601,2017-06-30,Burnet,400.07045996996266
4602,2017-06-30,Comal,401.6702753558223
4603,2017-06-30,Comanche,400.72840304074293
4604,2017-06-30,Crockett,403.2367858886719
4605,2017-06-30,Eastland,401.62005699874663
4606,2017-06-30,Goliad,400.8152103605902
4607,2017-06-30,Guadalupe,400.3463686315407
4608,2017-06-30,Hays,399.7680129638563
4609,2017-06-30,Karnes,400.59469308919057
4610,2017-06-30,Kenedy,407.13377529755235
4611,2017-06-30,Kleberg,403.05017334689455
4612,2017-06-30,Lipscomb,401.326828234067
4613,2017-06-30,Mills,402.5850510169264
4614,2017-06-30,Nueces,402.0753778469818
4615,2017-06-30,San Patricio,403.30952911712563
4616,2017-06-30,Stephens,400.0885909872836
4617,2017-06-30,Throckmorton,401.71320710907736
4618,2017-06-30,Wilbarger,402.12360909208655
4619,2017-06-30,Wilson,400.3837700644187
4620,2017-06-30,Young,402.45289468051243
4621,2017-07-01,Presidio,404.80443318684894
4622,2017-07-02,Bowie,399.220798863098
4623,2017-07-02,Cass,399.3117861682549
4624,2017-07-02,Harrison,399.71870137378573
4625,2017-07-02,Marion,399.2073907284066
4626,2017-07-02,Newton,402.49111043522134
4627,2017-07-02,Panola,400.19983425736433
4628,2017-07-02,Sabine,403.803150402382
4629,2017-07-03,El Paso,404.3671351562483
4630,2017-07-04,Potter,402.0171203613281
4631,2017-07-05,Andrews,402.3598003966202
4632,2017-07-05,Bailey,402.1227590472824
4633,2017-07-05,Cochran,403.20319998212847
4634,2017-07-05,Crockett,401.2711744570848
4635,2017-07-05,Gaines,402.94993924340463
4636,2017-07-05,Martin,402.30114973383024
4637,2017-07-05,Midland,401.52540206786637
4638,2017-07-05,Parmer,402.3174818333549
4639,2017-07-05,Reagan,397.4552091676742
4640,2017-07-05,Terry,402.1468197901708
4641,2017-07-05,Upton,400.4600535457333
4642,2017-07-05,Val Verde,402.97748484207614
4643,2017-07-05,Yoakum,401.8641223247426
4644,2017-07-09,Chambers,404.0914762299508
4645,2017-07-09,Delta,406.61832567171325
4646,2017-07-09,Hopkins,405.08385968561737
4647,2017-07-09,Houston,400.9037365904078
4648,2017-07-09,Hunt,406.7663394380362
4649,2017-07-09,Liberty,405.1632364280522
4650,2017-07-09,Rains,404.55850363027173
4651,2017-07-09,San Jacinto,400.96581249278694
4652,2017-07-09,Van Zandt,401.66221879189834
4653,2017-07-11,Bowie,400.4887820753668
4654,2017-07-11,Cass,401.6024599661164
4655,2017-07-11,Harrison,399.31912324391305
4656,2017-07-11,Marion,402.3895230299483
4657,2017-07-11,Panola,400.3233043476939
4658,2017-07-11,Shelby,399.51308572199196
4659,2017-07-12,Brewster,401.26526299951917
4660,2017-07-12,Hemphill,405.0548400878906
4661,2017-07-12,Pecos,404.64325356257393
4662,2017-07-12,Ward,403.46904477866536
4663,2017-07-12,Winkler,402.23084261015174
4664,2017-07-14,Castro,402.63143868336607
4665,2017-07-14,Dawson,402.10301178889586
4666,2017-07-14,Deaf Smith,400.91326760981855
4667,2017-07-14,Hartley,401.43083398496464
4668,2017-07-14,Hockley,403.8489770166399
4669,2017-07-14,Lamb,403.2730007287571
4670,2017-07-14,Lynn,399.93426435103174
4671,2017-07-14,Martin,403.50592098548077
4672,2017-07-14,Oldham,402.23419230866745
4673,2017-07-14,Parmer,402.05823800837
4674,2017-07-16,Austin,400.2950736321509
4675,2017-07-16,Burleson,401.18329078805715
4676,2017-07-16,Colorado,401.17788763988455
4677,2017-07-16,Cooke,399.38950035518604
4678,2017-07-16,Denton,401.3644452575912
4679,2017-07-16,Hill,403.5881366175802
4680,2017-07-16,Johnson,402.6671535525979
4681,2017-07-16,Milam,400.16191465278655
4682,2017-07-16,Montague,401.19965255837
4683,2017-07-16,Tarrant,399.652218421627
4684,2017-07-16,Washington,399.56356049515307
4685,2017-07-16,Wharton,404.33425456285477
4686,2017-07-16,Wise,401.4747217297554
4687,2017-07-18,Anderson,399.9067084805574
4688,2017-07-18,Fannin,400.1816170505033
4689,2017-07-18,Henderson,400.97429235983225
4690,2017-07-18,Houston,400.47516115009785
4691,2017-07-18,Hunt,403.41177373193204
4692,2017-07-18,Rains,400.8257396476851
4693,2017-07-18,San Jacinto,403.4892554045655
4694,2017-07-18,Trinity,401.90906981257973
4695,2017-07-18,Van Zandt,400.5847907992023
4696,2017-07-21,Brewster,404.5528272399679
4697,2017-07-21,Winkler,404.2584550916217
4698,2017-07-23,Baylor,400.14537693887
4699,2017-07-23,Bee,399.9671703528707
4700,2017-07-23,Comanche,401.240023266938
4701,2017-07-23,Eastland,399.7927267426768
4702,2017-07-23,Goliad,400.79921018332243
4703,2017-07-23,Guadalupe,398.6974893037272
4704,2017-07-23,Hays,398.79944718753296
4705,2017-07-23,Karnes,399.9925136192794
4706,2017-07-23,Kenedy,402.616797752368
4707,2017-07-23,Kleberg,400.5108903921037
4708,2017-07-23,Nueces,400.47241197507304
4709,2017-07-23,San Patricio,400.92303183604486
4710,2017-07-23,Stephens,401.2767915040828
4711,2017-07-23,Throckmorton,400.8136715533005
4712,2017-07-23,Wilbarger,402.29500335921085
4713,2017-07-23,Wilson,398.9338519103411
4714,2017-07-25,Austin,400.8752221125178
4715,2017-07-25,Burleson,404.0925977479473
4716,2017-07-25,Colorado,403.62383529272734
4717,2017-07-25,Falls,402.11071909117675
4718,2017-07-25,Hill,401.5779819123314
4719,2017-07-25,Johnson,402.5385587419007
4720,2017-07-25,Lee,402.5800008093938
4721,2017-07-25,McLennan,402.48689234859364
4722,2017-07-25,Milam,403.6359826056798
4723,2017-07-25,Montague,400.23239759873564
4724,2017-07-25,Tarrant,400.9881741567565
4725,2017-07-25,Washington,403.9411581530027
4726,2017-07-25,Wise,400.7849946412115
4727,2017-07-26,El Paso,402.7273518861168
4728,2017-07-28,Culberson,403.65362198375345
4729,2017-07-28,Presidio,403.21630541264085
4730,2017-08-17,Hemphill,401.98138427734375
4731,2017-08-27,Potter,399.087158203125
4732,2017-08-29,Dickens,400.77374267578125
4733,2017-08-29,Reagan,399.5384012858073
4734,2017-08-30,Presidio,398.8065185546875
4735,2017-09-04,Llano,397.9941101074219
4736,2017-09-07,Anderson,401.26869201660156
4737,2017-09-07,Fayette,401.3254699707031
4738,2017-09-07,Fort Bend,401.0289306640625
4739,2017-09-07,Gonzales,399.943603515625
4740,2017-09-07,Grimes,400.6709899902344
4741,2017-09-07,Harris,399.9436798095703
4742,2017-09-07,Leon,399.84120178222656
4743,2017-09-07,Medina,400.7066040039063
4744,2017-09-07,Morris,400.0823669433594
4745,2017-09-07,Panola,399.61529541015625
4746,2017-09-07,Red River,400.480712890625
4747,2017-09-07,Rusk,401.6408386230469
4748,2017-09-07,Titus,399.60162353515625
4749,2017-09-07,Wilson,400.1115112304688
4750,2017-09-07,Zavala,397.2891540527344
4751,2017-09-10,Irion,398.1605529785156
4752,2017-09-11,Presidio,399.1025390625
4753,2017-09-13,Morris,400.7282409667969
4754,2017-09-13,Webb,397.5711364746094
4755,2017-09-14,Potter,400.54638671875
4756,2017-09-16,Llano,398.8712768554688
4757,2017-09-17,Presidio,399.2078857421875
4758,2017-09-20,Potter,401.44622802734375
4759,2017-09-23,Brewster,401.4288473020618
4760,2017-09-23,Culberson,407.0999857503921
4761,2017-09-23,Jeff Davis,402.50347810797393
4762,2017-09-23,Presidio,400.3475548233837
4763,2017-09-25,Karnes,400.11114712494117
4764,2017-09-25,Kenedy,403.76455581281334
4765,2017-09-25,Lampasas,400.4013026133181
4766,2017-09-25,Nueces,400.2213086509569
4767,2017-09-27,Aransas,400.01530821124715
4768,2017-09-30,El Paso,399.9186592409387
4769,2017-09-30,Hudspeth,399.30593468145366
4770,2017-10-01,Anderson,404.02825927734375
4771,2017-10-02,Carson,399.6570629319774
4772,2017-10-02,Concho,399.6894875166529
4773,2017-10-02,Dickens,399.5448980765389
4774,2017-10-02,Donley,400.83988252180546
4775,2017-10-02,Fisher,399.2711151599221
4776,2017-10-02,Frio,400.6168353097404
4777,2017-10-02,Gray,401.0295779153239
4778,2017-10-02,Hall,399.3671834318628
4779,2017-10-02,Hansford,399.9964335024907
4780,2017-10-02,Hutchinson,399.4882360451429
4781,2017-10-02,Jim Hogg,403.1013644028765
4782,2017-10-02,Kent,399.84812108992503
4783,2017-10-02,Motley,399.5966520960792
4784,2017-10-02,Nolan,399.5845281617196
4785,2017-10-02,Runnels,398.97158800978474
4786,2017-10-02,Stonewall,399.2841055151075
4787,2017-10-02,Uvalde,401.4227201994986
4788,2017-10-04,Concho,398.76945083960885
4789,2017-10-04,Hansford,401.0814665393396
4790,2017-10-04,Hidalgo,405.97957558929915
4791,2017-10-04,Menard,398.0076071457006
4792,2017-10-04,Sherman,403.3283912576735
