Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10/1/2019,AQS,482011035,1,10.3,ug/m3 LC,43,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/2/2019,AQS,482011035,1,10.1,ug/m3 LC,42,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/3/2019,AQS,482011035,1,12,ug/m3 LC,50,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/4/2019,AQS,482011035,1,14.5,ug/m3 LC,56,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/5/2019,AQS,482011035,1,16.4,ug/m3 LC,60,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/6/2019,AQS,482011035,1,8.2,ug/m3 LC,34,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/7/2019,AQS,482011035,1,8.7,ug/m3 LC,36,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/8/2019,AQS,482011035,1,6.9,ug/m3 LC,29,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/9/2019,AQS,482011035,1,13.2,ug/m3 LC,53,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/10/2019,AQS,482011035,1,8.7,ug/m3 LC,36,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/11/2019,AQS,482011035,1,5.5,ug/m3 LC,23,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/12/2019,AQS,482011035,1,5.2,ug/m3 LC,22,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/13/2019,AQS,482011035,1,8.9,ug/m3 LC,37,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/14/2019,AQS,482011035,1,8.7,ug/m3 LC,36,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/15/2019,AQS,482011035,1,7.1,ug/m3 LC,30,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/16/2019,AQS,482011035,1,7.4,ug/m3 LC,31,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/17/2019,AQS,482011035,1,6.7,ug/m3 LC,28,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/18/2019,AQS,482011035,1,10,ug/m3 LC,42,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/19/2019,AQS,482011035,1,8.4,ug/m3 LC,35,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/20/2019,AQS,482011035,1,5.6,ug/m3 LC,23,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/21/2019,AQS,482011035,1,6.6,ug/m3 LC,28,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/22/2019,AQS,482011035,1,5.7,ug/m3 LC,24,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/23/2019,AQS,482011035,1,6.2,ug/m3 LC,26,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/24/2019,AQS,482011035,1,6.7,ug/m3 LC,28,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/25/2019,AQS,482011035,1,3.3,ug/m3 LC,14,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/26/2019,AQS,482011035,1,5.7,ug/m3 LC,24,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/27/2019,AQS,482011035,1,7.1,ug/m3 LC,30,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/28/2019,AQS,482011035,1,9.3,ug/m3 LC,39,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/29/2019,AQS,482011035,1,9.4,ug/m3 LC,39,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/30/2019,AQS,482011035,1,7.2,ug/m3 LC,30,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
10/31/2019,AQS,482011035,1,4.2,ug/m3 LC,18,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/1/2019,AQS,482011035,1,7.3,ug/m3 LC,30,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/2/2019,AQS,482011035,1,14.7,ug/m3 LC,56,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/3/2019,AQS,482011035,1,10.9,ug/m3 LC,45,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/4/2019,AQS,482011035,1,9.1,ug/m3 LC,38,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/5/2019,AQS,482011035,1,8.3,ug/m3 LC,35,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/6/2019,AQS,482011035,1,14.9,ug/m3 LC,57,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/7/2019,AQS,482011035,1,16,ug/m3 LC,59,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/8/2019,AQS,482011035,1,7,ug/m3 LC,29,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/9/2019,AQS,482011035,1,9.6,ug/m3 LC,40,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/10/2019,AQS,482011035,1,10.4,ug/m3 LC,43,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/11/2019,AQS,482011035,1,7.5,ug/m3 LC,31,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/12/2019,AQS,482011035,1,4.3,ug/m3 LC,18,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/13/2019,AQS,482011035,1,12.5,ug/m3 LC,52,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/14/2019,AQS,482011035,1,11.2,ug/m3 LC,47,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/15/2019,AQS,482011035,1,18.5,ug/m3 LC,64,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/16/2019,AQS,482011035,1,25.8,ug/m3 LC,80,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/17/2019,AQS,482011035,1,19.4,ug/m3 LC,66,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/18/2019,AQS,482011035,1,16.6,ug/m3 LC,60,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/19/2019,AQS,482011035,1,18.2,ug/m3 LC,64,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/20/2019,AQS,482011035,1,10.1,ug/m3 LC,42,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/21/2019,AQS,482011035,1,8.2,ug/m3 LC,34,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/22/2019,AQS,482011035,1,8,ug/m3 LC,33,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/23/2019,AQS,482011035,1,10.7,ug/m3 LC,45,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/24/2019,AQS,482011035,1,13.1,ug/m3 LC,53,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/25/2019,AQS,482011035,1,10.4,ug/m3 LC,43,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/26/2019,AQS,482011035,1,21.4,ug/m3 LC,71,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/27/2019,AQS,482011035,1,9.5,ug/m3 LC,40,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/28/2019,AQS,482011035,1,10.6,ug/m3 LC,44,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/29/2019,AQS,482011035,1,9.3,ug/m3 LC,39,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
11/30/2019,AQS,482011035,1,8.7,ug/m3 LC,36,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/1/2019,AQS,482011035,1,3.9,ug/m3 LC,16,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/2/2019,AQS,482011035,1,5,ug/m3 LC,21,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/3/2019,AQS,482011035,1,13.3,ug/m3 LC,54,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/4/2019,AQS,482011035,1,14.7,ug/m3 LC,56,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/5/2019,AQS,482011035,1,18.5,ug/m3 LC,64,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/6/2019,AQS,482011035,1,11.5,ug/m3 LC,48,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/7/2019,AQS,482011035,1,14.9,ug/m3 LC,57,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/8/2019,AQS,482011035,1,17.7,ug/m3 LC,63,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/9/2019,AQS,482011035,1,10.5,ug/m3 LC,44,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/10/2019,AQS,482011035,1,3.9,ug/m3 LC,16,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/11/2019,AQS,482011035,1,3.7,ug/m3 LC,15,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/12/2019,AQS,482011035,1,10.3,ug/m3 LC,43,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/13/2019,AQS,482011035,1,14,ug/m3 LC,55,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/14/2019,AQS,482011035,1,16.2,ug/m3 LC,60,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/15/2019,AQS,482011035,1,10.8,ug/m3 LC,45,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/16/2019,AQS,482011035,1,11.3,ug/m3 LC,47,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/17/2019,AQS,482011035,1,4.1,ug/m3 LC,17,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/19/2019,AQS,482011035,1,11.7,ug/m3 LC,49,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/20/2019,AQS,482011035,1,15.4,ug/m3 LC,58,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/21/2019,AQS,482011035,1,10.9,ug/m3 LC,45,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/22/2019,AQS,482011035,1,13.2,ug/m3 LC,53,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/23/2019,AQS,482011035,1,15.8,ug/m3 LC,59,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/24/2019,AQS,482011035,1,17.7,ug/m3 LC,63,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/25/2019,AQS,482011035,1,12.5,ug/m3 LC,52,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/26/2019,AQS,482011035,1,7.7,ug/m3 LC,32,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/27/2019,AQS,482011035,1,10.3,ug/m3 LC,43,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/28/2019,AQS,482011035,1,5.8,ug/m3 LC,24,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/29/2019,AQS,482011035,1,3.8,ug/m3 LC,16,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/30/2019,AQS,482011035,1,8.3,ug/m3 LC,35,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
12/31/2019,AQS,482011035,1,18.1,ug/m3 LC,64,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
1/3/2019,AQS,482011035,2,2.6,ug/m3 LC,11,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
1/9/2019,AQS,482011035,2,10.1,ug/m3 LC,42,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
1/10/2019,AQS,482011035,2,7.2,ug/m3 LC,30,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
1/21/2019,AQS,482011035,2,8.9,ug/m3 LC,37,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
1/27/2019,AQS,482011035,2,7.7,ug/m3 LC,32,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
2/2/2019,AQS,482011035,2,10.2,ug/m3 LC,43,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
2/8/2019,AQS,482011035,2,4.7,ug/m3 LC,20,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
2/14/2019,AQS,482011035,2,10.5,ug/m3 LC,44,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
2/20/2019,AQS,482011035,2,5,ug/m3 LC,21,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
2/26/2019,AQS,482011035,2,11.8,ug/m3 LC,49,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
3/4/2019,AQS,482011035,2,9.9,ug/m3 LC,41,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
3/10/2019,AQS,482011035,2,10.9,ug/m3 LC,45,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
3/16/2019,AQS,482011035,2,5.2,ug/m3 LC,22,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
3/22/2019,AQS,482011035,2,14.2,ug/m3 LC,55,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
3/28/2019,AQS,482011035,2,10.6,ug/m3 LC,44,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
4/3/2019,AQS,482011035,2,13.6,ug/m3 LC,54,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
4/9/2019,AQS,482011035,2,15.6,ug/m3 LC,58,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
4/15/2019,AQS,482011035,2,10.4,ug/m3 LC,43,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
4/21/2019,AQS,482011035,2,4.9,ug/m3 LC,20,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
4/27/2019,AQS,482011035,2,10.6,ug/m3 LC,44,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
5/3/2019,AQS,482011035,2,9.4,ug/m3 LC,39,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
5/9/2019,AQS,482011035,2,20,ug/m3 LC,68,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
5/15/2019,AQS,482011035,2,9.4,ug/m3 LC,39,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
5/21/2019,AQS,482011035,2,19.2,ug/m3 LC,66,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
5/27/2019,AQS,482011035,2,11.1,ug/m3 LC,46,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
6/2/2019,AQS,482011035,2,6.3,ug/m3 LC,26,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
6/8/2019,AQS,482011035,2,8.7,ug/m3 LC,36,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
6/20/2019,AQS,482011035,2,16.7,ug/m3 LC,61,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
6/26/2019,AQS,482011035,2,16.8,ug/m3 LC,61,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
7/2/2019,AQS,482011035,2,8.4,ug/m3 LC,35,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
7/8/2019,AQS,482011035,2,11.4,ug/m3 LC,48,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
7/14/2019,AQS,482011035,2,6.9,ug/m3 LC,29,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
7/24/2019,AQS,482011035,2,8.7,ug/m3 LC,36,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
7/26/2019,AQS,482011035,2,11.1,ug/m3 LC,46,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
8/1/2019,AQS,482011035,2,9.4,ug/m3 LC,39,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
8/7/2019,AQS,482011035,2,14.4,ug/m3 LC,56,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
8/13/2019,AQS,482011035,2,10.6,ug/m3 LC,44,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
8/19/2019,AQS,482011035,2,17.2,ug/m3 LC,62,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
8/25/2019,AQS,482011035,2,7.3,ug/m3 LC,30,Clinton,1,100,88101,PM2.5 - Local Conditions,26420,"Houston-The Woodlands-Sugar Land, TX",48,Texas,201,Harris,29.733726,-95.257593
