,Date,Value,Latitude,Longitude,Variable,County,Site ID
201,2020-01-14,0.021,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
202,2020-01-15,0.026000000000000002,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
203,2020-01-16,0.009000000000000001,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
204,2020-01-17,0.013000000000000001,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
205,2020-01-18,0.032,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
206,2020-01-19,0.038,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
207,2020-01-20,0.037000000000000005,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
208,2020-01-21,0.040999999999999995,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
209,2020-01-22,0.031,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
210,2020-01-23,0.025,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
211,2020-01-24,0.037000000000000005,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
212,2020-01-25,0.04,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
213,2020-01-26,0.044000000000000004,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
214,2020-01-27,0.038,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
215,2020-01-28,0.031,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
216,2020-01-29,0.033,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
217,2020-01-30,0.024,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
218,2020-01-31,0.031,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
219,2020-02-01,0.039,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
220,2020-02-02,0.043,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
221,2020-02-03,0.034,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
222,2020-02-04,0.017,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
223,2020-02-05,0.027000000000000003,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
224,2020-02-06,0.039,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
