,Date,Value,Latitude,Longitude,Variable,County,Site ID
95,2020-01-06,32.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
96,2020-01-07,36.2,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
97,2020-01-08,27.5,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
98,2020-01-09,11.9,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
99,2020-01-10,8.1,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
100,2020-01-11,18.6,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
101,2020-01-12,21.2,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
102,2020-01-13,17.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
103,2020-01-14,21.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
104,2020-01-15,15.7,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
105,2020-01-16,7.4,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
106,2020-01-17,11.1,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
107,2020-01-18,5.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
108,2020-01-19,12.2,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
109,2020-01-20,32.4,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
110,2020-01-21,31.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
111,2020-01-22,16.9,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
112,2020-01-23,17.2,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
113,2020-01-24,27.9,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
114,2020-01-25,26.7,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
115,2020-01-26,21.4,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
116,2020-01-27,19.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
117,2020-01-28,9.1,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
118,2020-01-29,10.5,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
119,2020-01-30,8.3,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
120,2020-01-31,17.3,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
121,2020-02-01,31.2,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
122,2020-02-02,27.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
123,2020-02-03,15.9,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
124,2020-02-04,18.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
125,2020-02-05,3.5,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
126,2020-02-06,32.3,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
127,2020-02-07,33.7,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
128,2020-02-08,12.2,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
129,2020-02-09,4.4,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
130,2020-02-10,9.1,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
131,2020-02-11,4.7,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
132,2020-02-12,22.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
133,2020-02-13,6.4,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
134,2020-02-14,18.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
135,2020-02-15,21.3,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
136,2020-02-16,25.5,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
137,2020-02-17,15.6,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
138,2020-02-18,10.3,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
139,2020-02-19,6.9,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
140,2020-02-20,6.5,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
141,2020-02-21,10.5,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
142,2020-02-22,19.7,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
143,2020-02-23,10.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
144,2020-02-24,30.4,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
145,2020-02-25,22.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
146,2020-02-26,16.7,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
147,2020-02-27,31.5,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
148,2020-02-28,43.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
149,2020-02-29,25.7,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
150,2020-03-01,13.6,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
151,2020-03-02,17.4,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
152,2020-03-03,14.2,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
153,2020-03-04,3.6,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
154,2020-03-05,21.4,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
155,2020-03-06,20.1,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
156,2020-03-07,17.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
157,2020-03-08,7.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
158,2020-03-09,13.3,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
159,2020-03-10,12.3,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
160,2020-03-11,13.7,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
161,2020-03-12,9.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
162,2020-03-13,5.7,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
163,2020-03-14,5.6,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
164,2020-03-15,9.1,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
165,2020-03-16,8.5,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
166,2020-03-17,6.3,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
167,2020-03-18,8.2,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
168,2020-03-19,5.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
169,2020-03-20,4.2,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
170,2020-03-21,4.6,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
171,2020-03-22,7.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
172,2020-03-23,11.6,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
173,2020-03-24,24.5,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
174,2020-03-25,18.1,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
175,2020-03-26,7.1,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
176,2020-03-27,5.5,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
177,2020-03-28,12.4,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
178,2020-03-29,10.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
179,2020-03-30,13.5,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
180,2020-03-31,7.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
181,2020-01-01,8.2,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
182,2020-01-02,17.8,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
183,2020-01-03,0.3,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
184,2020-01-04,1.0,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
185,2020-01-05,2.1,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
186,2020-01-06,8.4,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
187,2020-01-07,3.7,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
188,2020-01-08,17.9,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
189,2020-01-09,4.3,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
190,2020-01-10,3.8,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
191,2020-01-11,1.2,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
192,2020-01-12,5.1,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
193,2020-01-13,13.6,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
194,2020-01-14,12.8,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
195,2020-01-15,4.3,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
196,2020-01-17,8.7,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
197,2020-01-18,2.6,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
198,2020-01-19,0.5,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
199,2020-01-20,5.5,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
200,2020-01-21,12.0,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
201,2020-01-22,10.0,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
202,2020-01-23,2.2,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
203,2020-01-24,7.1,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
204,2020-01-25,10.0,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
205,2020-01-26,2.5,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
206,2020-01-27,8.1,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
207,2020-01-28,6.4,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
208,2020-01-29,2.5,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
209,2020-01-30,1.7,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
210,2020-01-31,2.8,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
211,2020-02-01,4.9,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
212,2020-02-02,5.5,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
213,2020-02-03,10.5,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
214,2020-02-04,10.3,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
215,2020-02-05,1.2,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
216,2020-02-06,2.5,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
217,2020-02-07,5.1,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
218,2020-02-08,9.5,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
219,2020-02-09,2.6,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
220,2020-02-10,5.0,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
221,2020-02-11,1.6,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
222,2020-02-12,2.5,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
223,2020-02-13,1.8,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
224,2020-02-14,5.6,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
225,2020-02-15,11.5,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
226,2020-02-16,2.3,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
227,2020-02-17,6.1,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
228,2020-02-18,5.7,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
229,2020-02-19,1.8,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
230,2020-02-20,2.2,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
231,2020-02-21,5.2,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
232,2020-02-22,10.0,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
233,2020-02-23,6.6,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
234,2020-02-24,3.5,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
235,2020-02-25,4.9,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
236,2020-02-26,1.6,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
237,2020-02-27,8.8,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
238,2020-02-28,6.2,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
239,2020-02-29,6.4,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
240,2020-03-01,4.0,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
241,2020-03-02,9.7,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
242,2020-03-03,5.6,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
243,2020-03-04,5.1,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
244,2020-03-05,1.8,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
245,2020-03-06,3.3,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
246,2020-03-07,8.3,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
247,2020-03-08,4.7,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
248,2020-03-09,8.3,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
249,2020-03-10,7.7,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
250,2020-03-11,8.9,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
251,2020-03-12,4.9,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
252,2020-03-13,6.0,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
253,2020-03-14,2.9,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
254,2020-03-15,6.3,29.632058,-98.564936,Nitrogen dioxide (NO2),Bexar,Camp Bullis
